book_slug,count
16131077-the-shining-girls,1
17259934-meaty,1
17333794-the-goldfinch,1
17571109-silver-screen-fiend,1
18295858-frog-music,1
20499240-foxglove-summer,1
20663064-tinseltown,1
21479290-the-hanging-tree,1
23164968-pirate-hunters,1
23899174-in-the-unlikely-event,1
23847905-the-other-paris,1
24728470-m-train,1
26114477-the-geek-feminist-revolution,1
42283287-lethal-white,1
30297153-all-you-can-ever-know,1
33261026-black-tudors,1
34506966-the-vanity-fair-diaries,1
35248009-sticky-fingers,1
36534574-lies-sleeping,1
243397.Brat_Farrar,1
51794442-the-chiffon-trenches,1
46105.Between_the_Acts,1
55457493-the-man-who-died-twice,1
59089872-the-palace-papers,1
60784784-empty-theatre,1
61980307-earth-to-moon,1
214565614-the-buffalo-hunter-hunter,1
7076.Three_Complete_Novels,1
522534.Geisha_a_Life,1
101299.The_Reader,1
83498.Crossing_Over,1
46153.Sylvia_Beach_and_the_Lost_Generation,1
49098.The_Beautiful_Fall,1
51550.Hell_s_Angel,1
101284.Nell_Gwyn,1
110786.Ath_na_s,1
158620.The_Wars_of_the_Roses,1
116433.The_Xanadu_Adventure,1
119079.The_Lais_of_Marie_de_France,1
136696.How_to_Walk_in_High_Heels,1
255134.Catherine_de_Medici,1
271456.Alabanza,1
565816.A_Rage_in_Harlem,1
295481.The_Illyrian_Adventure,1
310614.How_to_Read_a_Painting,1
47085.St_Lucy_s_Home_for_Girls_Raised_by_Wolves,1
344706.All_About_All_About_Eve,1
95819.The_Poetry_of_Robert_Frost,1
425135.The_Chinese_Nail_Murders,1
485098.Angelic_Layer_Vol_1,1
7095750-the-interesting-narrative-and-other-writings,1
319300.Georgiana,1
3832.Cover_Her_Face,1
50039.I_m_with_the_Band,1
251774.Muggie_Maggie,1
17644.Moral_Disorder_and_Other_Stories,1
26348.Paris_1919,1
444525.Am_I_Blue_,1
6697.Little_Altars_Everywhere,1
116437.The_Drackenberg_Adventure,1
111628.The_El_Dorado_Adventure,1
168468.Paris,1
480479.Under_the_Tuscan_Sun,1
961257.God_s_Crucible,1
669444.The_White_Fox_Chronicles,1
132671.Thrones_Dominations,1
64217.Pyramids,1
84548.A_Red_Death,1
192887.The_Unpleasantness_at_the_Bellona_Club,1
127998.For_Matrimonial_Purposes,1
17149.Love_and_Louis_XIV,1
1239350.Ghost_Ships_of_the_Great_Lakes,1
34510.Moving_Pictures,1
1121868.Rubiyat_Of_Omar_Khayyam,1
68097.A_Noble_Radiance,1
10079.Mary_Queen_of_Scots,1
80616.The_Thin_Man,1
15975.Blonde,1
856190.The_Buccaneers,1
192888.Clouds_of_Witness,1
15972.The_Gravedigger_s_Daughter,1
27252.Pope_Joan,1
1628198.Bifocal,1
5261.A_Backward_Glance,1
77554.The_Stone_Diaries,1
17157.Marie_Antoinette,1
46019.The_Skull_Beneath_the_Skin,1
667985.Chobits_Vol_1,1
1377172.Diary_of_a_Bad_Year,1
678699.Raj,1
2498649.Midnight_Frolic,1
372713.Doctored_Evidence,1
18869972-the-house-on-the-strand,1
18414.Utopia,1
47123.The_Penelopiad,1
15974.Black_Water,1
1277000.The_Five_Red_Herrings,1
8221760-the-woman-in-the-alcove,1
823763.Jonathan_Strange_Mr_Norrell,1
6234101-the-crimes-of-paris,1
6440930-the-lady-in-red,1
6658129-tokyo-vice,1
8584686-swamplandia,1
10381195-moon-over-soho,1
5971165-the-white-queen,1
9041015-the-dagger-quick,1
9503336-silver-girl,1
10042118-stealing-rembrandts,1
206173.The_Pit_and_the_Pendulum,1
258945.Gigi,1
12151801-the-starboard-sea,1
13537891-nw,1
14059024-the-whispering-skull,1
15819523-i-dreamed-i-was-a-very-clean-tramp,1
24453071-the-husband-s-secret,1
50882394-the-blood-traitor,1
105734494-powerless,1
197060321-magnolia-parks,1
214152211-the-bright-years,1
220160476-slanting-towards-the-sea,1
6668467-winter-garden,1
22855480-hopeless,1
18631291-finding-cinderella,1
32874746-if-we-were-villains,1
33986333-the-hating-game,1
31933069-winter-in-paradise,1
33155479-the-risk,1
36114392-then-she-was-gone,1
43019444-serenading-heartbreak,1
61353766-one-for-my-enemy,1
43884998-what-happens-in-paradise,1
50998096-troubles-in-paradise,1
57426932-gothikana,1
60718420-the-fine-print,1
57917085-float,1
58354212-scarlet-princess,1
58852049-tarnished-crown,1
61474080-a-taste-of-poison,1
60320509-spells-for-lost-things,1
181853964-happily-never-after,1
62407567-where-time-stands-still,1
83668030-good-bad-girl,1
73071451-throne-of-the-fallen,1
73376159-birthday-kisses,1
125647506-our-final-love-song,1
123008168-my-dark-romeo,1
123193218-ward-d,1
127280429-darling-girls,1
199928276-the-love-of-my-afterlife,1
197156017-pictures-of-you,1
211025407-homeseeking,1
199532113-between-friends-lovers,1
201636084-not-another-love-song,1
211004089-wild-dark-shore,1
213309864-metal-slinger,1
9807.Italian_Folktales,1
463063.The_Chronicles_of_Prydain,1
34724787-the-forgotten-beasts-of-eld,1
57700717-what-to-the-slave-is-the-fourth-of-july,1
108538.In_a_Dark_Dark_Room_and_Other_Scary_Stories,1
117102.Gaia_Girls,1
17877.The_House_of_the_Dead,1
31247833-the-naming,1
18101003-gaia-girls,1
26214.Big_Anthony_and_the_Magic_Ring,1
668710.Magic_and_Other_Misdemeanors,1
3058913-the-autobiography-of-th-r-se-of-lisieux,1
11297810-voyage-of-slaves,1
7981.The_Long_Patrol,1
99085.Lord_Brocktree,1
31247834-the-riddle,1
1059303.In_the_Morning_of_the_World,1
13544424-the-tombs-of-atuan,1
1415994.Melodious_Double_Stops_for_Violin_Book_1,1
1515505.Encyclopedia_of_Animals,1
37190.The_Tale_of_Despereaux,1
25261867-the-subtle-knife,1
1068841.Many_Waters,1
25261866-the-amber-spyglass,1
6937498-the-girl-who-could-fly,1
31247836-the-singing,1
2591493-trott,1
201341.Mossflower,1
774626.The_Two_Princesses_of_Bamarre,1
651603.To_Kill_a_Mockingbird,1
372885.Tess_of_the_d_Urbervilles,1
360974.The_Lord_of_the_Rings,1
6177411-the-sable-quean,1
6562032-fundamentals-of-inorganic-glasses,1
6678064-the-elements,1
6829199-the-jesuit-guide-to-almost-everything,1
7249522-the-shadows,1
7751443-introducing-the-positions-for-violin,1
201345.Martin_the_Warrior,1
10431447-wildwood,1
9261978-spellbound,1
9466032-a-tale-of-two-castles,1
20335148-under-wildwood,1
10374484-the-cookbook-for-kids-williams-sonoma,1
13538947-tuesdays-at-the-castle,1
10765591-two-kinds,1
33597976-the-snow-child,1
11507805-the-illustrated-acts-of-the-apostles-for-children,1
11737314-the-second-spy,1
12614559-making-artisan-pasta,1
12721161-the-doflein-method,1
12822875-the-council-of-mirrors,1
16034688-the-friendship,1
17262236-rose-under-fire,1
18077836-the-mark-of-the-dragonfly,1
35604709-molecules,1
20786874-eleven,1
20820572-the-book-of-beetles,1
32284099-the-bone-queen,1
287357.Suzuki_Violin_School_Vol_9,1
22559433-homemade-thai,1
31420700-girl-in-the-blue-coat,1
31549906-do-not-say-we-have-nothing,1
28449045-when-the-sea-turned-to-silver,1
35458733-the-silent-companions,1
22033544-el-sur,1
35068946-that-time-i-loved-you,1
39353738-skyward,1
39644175-anxiety-and-the-equation,1
43316912-the-gift-of-the-seer,1
43802732-1-jeonjijeog-dogja-sijeom-1,1
50778832-what-it-s-like-to-be-a-bird,1
39803561-the-paper-menagerie,1
48989372-a-very-punchable-face,1
54120408-klara-and-the-sun,1
55040182-miss-percy-s-pocket-guide-to-the-care-and-feeding-of-british-dragons,1
55269857-materials-kinetics,1
55354918-the-last-graduate,1
55673035-2-jeonjijeog-dogja-sijeom-2,1
55673074-3-jeonjijeog-dogja-sijeom-3,1
55673120-4-jeonjijeog-dogja-sijeom-4,1
55673157-5-jeonjijeog-dogja-sijeom-5,1
55921920-epilogue-jeonjijeog-dogja-sijeom-epilogue,1
59202056-food-geographies,1
59421106-the-devil-you-know,1
59754363-thermodynamic-equilibrium-and-stability-of-materials,1
60865986-1,1
61261672-3,1
61261688-4,1
61261694-5,1
61261725-2,1
62906124-grimdark-magazine-issue-32-october-2022,1
77784024-grimdark-magazine-issue-33-january-2023,1
124932626-grimdark-magazine-issue-34-april-2023,1
124940870-pyramid-game,1
199927764-navola,1
203956639-an-academy-for-liars,1
7989.The_Redwall_Cookbook,1
20900633-the-cricket-in-times-square,1
2904340-seacrow-island,1
49048.The_Wind_on_the_Moon,1
63321.Lizard_Music,1
99797.The_Golem,1
193318.An_Age_of_Extremes_1880_1917,1
227561.The_Story_of_Science,1
227567.The_New_Nation,1
227569.Making_Thirteen_Colonies,1
36603020-surely-you-re-joking-mr-feynman,1
366248.An_Ocean_Apart,1
376329.The_Poetry_of_Robert_Frost,1
494304.The_Rescuers,1
563308.May_Bird_Warrior_Princess,1
295834.The_Unusual_Suspects,1
13643035-the-abandoned,1
176326.The_Problem_Child,1
34508.Interesting_Times,1
49622.The_Fandom_of_the_Operator,1
56919.La_tregua,1
78143.La_oveja_negra_y_dem_s_f_bulas,1
91289.The_Hummingbird_s_Daughter,1
91802.Night_of_the_Avenging_Blowfish,1
63137.Niebla,1
194680.The_Pirates_In_an_Adventure_with_Ahab,1
533613.The_Color_of_Magic,1
219046.Green_Grass_Grace,1
225314.The_Pirates_In_an_Adventure_with_Scientists,1
250691.I_Want_to_Buy_a_Vowel,1
49621.Sex_and_Drugs_and_Sausage_Rolls,1
419916.Just_A_Couple_Of_Days,1
155738.Tomcat_in_Love,1
482977.Harold_and_Maude,1
1068092.American_Hero,1
525496.God_s_Favorite,1
8696.Last_Chance_to_See,1
386366.Equal_Rites,1
6680819-the-blind-side,1
826466.The_Rabbit_Factory,1
9595.Slapstick_or_Lonesome_No_More_,1
13068.Double_Whammy,1
438097.Down_the_Great_Unknown,1
85431.Friday_Night_Lights,1
143724.The_Pirates_In_an_Adventure_with_Communists,1
4583.Everything_Is_Illuminated,1
13065.Native_Tongue,1
78508.The_River_of_Doubt,1
1033955.Bal_n_Can_n,1
291147.Love_and_Other_Near_Death_Experiences,1
1059277.The_Book_of_Ultimate_Truths,1
29567.The_History_of_the_Siege_of_Lisbon,1
1140738.Yes_Is_Better_Than_No,1
6465192-the-pirates-in-an-adventure-with-napoleon,1
40465.Thank_You_for_Smoking,1
49603.The_Hollow_Chocolate_Bunnies_of_the_Apocalypse,1
94799.Ghost_Soldiers,1
33458.The_Lust_Lizard_of_Melancholy_Cove,1
836964.China_Mountain_Zhang,1
9589.Hocus_Pocus,1
1724365.Sharp_Teeth,1
27822.Eugene_Onegin,1
415412.A_Bell_for_Adano,1
33454.Bloodsucking_Fiends,1
9818.Motherless_Brooklyn,1
13064.Tourist_Season,1
3302577-child-44,1
2217682.America_America,1
3446.Going_After_Cacciato,1
213387.Boomsday,1
180995.Plato_and_a_Platypus_Walk_Into_a_Bar,1
1159679.Gods_Behaving_Badly,1
111362.Little_Green_Men,1
2776527-traffic,1
33457.Practical_Demonkeeping,1
3007704-the-gone-away-world,1
891593.Victory_of_Eagles,1
33455.Island_of_the_Sequined_Love_Nun,1
2519.The_Name_of_the_Rose,1
9492488-misery,1
24807.The_Areas_of_My_Expertise,1
4952.What_Is_the_What,1
3288096-supreme-courtship,1
6443394-the-lost-city-of-z,1
14498.Neil_Gaiman_s_Neverwhere,1
74731.The_Stupidest_Angel,1
5970496-into-the-beautiful-north,1
39684847-the-indifferent-stars-above,1
6324833-amigoland,1
6411440-the-gates,1
6452798-command-and-control,1
6496815-nurtureshock,1
6512154-zeitoun,1
6514074-the-monuments-men,1
7011225-caim,1
49615.Waiting_for_Godalming,1
7556318-zoo-story,1
7624086-hellhound-on-his-trail,1
15981592-the-one-hundred-year-old-man-who-climbed-out-the-window-and-disappeared,1
64123.The_More_Than_Complete_Hitchhiker_s_Guide,1
9466865-raising-stony-mayhall,1
11165590-the-infernals,1
9780831-incredible-change-bots-two,1
12266560-angelmaker,1
10021420-sex-on-the-moon,1
10281556-night-film,1
12069434-crucible-of-gold,1
11261906-satan-loves-you,1
11305364-area-51,1
12379094-the-city-of-mirrors,1
16041826-sorry-please-thank-you,1
239399.The_Ghost_Brigades,1
88071.The_Last_Colony,1
31244411-zoes-tale,1
833462.Guards_Guards_,1
13517624-the-pirates-in-an-adventure-with-the-romantics,1
13528506-america-again,1
13539191-three-parts-dead,1
15793550-my-beloved-brontosaurus,1
15818259-we-live-in-water,1
16059451-babayaga,1
16085443-transatlantic,1
16233764-a-wild-justice,1
17936214-the-creeps,1
18089900-the-serpent-of-venice,1
20897517-in-the-kingdom-of-ice,1
20404555-league-of-dragons,1
20452208-the-graveyard-book-graphic-novel-volume-2,1
22245552-chasing-the-scream,1
22808339-locke-key-slipcase-set,1
26838903-how-the-marquis-got-his-coat-back,1
26042767-the-long-way-to-a-small-angry-planet,1
22875098-the-water-museum,1
23164956-loving-day,1
23168809-the-end-of-all-things,1
25689019-lucky-strikes,1
23943137-sorcerer-to-the-crown,1
25241653-hero-of-the-empire,1
25402964-east-of-west,1
22318513-a-doubter-s-almanac,1
23347067-good-omens,1
35259724-behold-the-dreamers,1
28116847-here-i-am,1
26114222-four-roads-cross,1
29393762-the-last-days-of-jack-sparks,1
27833803-the-hike,1
29889972-heroes-of-the-frontier,1
30304223-rabbit-cake,1
31554413-the-boy-on-the-bridge,1
33621787-the-child-finder,1
32473030-east-of-west,1
32815361-the-autobiography-of-a-traitor-and-a-half-savage,1
32842453-spoonbenders,1
34467031-manhattan-beach,1
42504740-soonish,1
41454019-the-poppy-war,1
36421253-alice-isn-t-dead,1
40877425-freshwater,1
36216607-qualityland,1
37941785-the-black-god-s-drums,1
36546128-the-haunting-of-tram-car-015,1
36595887-sal-and-gabi-break-the-universe,1
48926978-the-last-emperox,1
40163361-a-people-s-future-of-the-united-states,1
40591948-the-lightest-object-in-the-universe,1
52766901-the-deep,1
43401925-a-song-for-a-new-day,1
41561433-there-s-a-giant-trapdoor-spider-under-your-bed,1
43699972-treasure-island,1
42478640-tuesday-mooney-talks-to-ghosts,1
43852758-how-to,1
58724593-a-prayer-for-the-crown-shy,1
43801817-full-throttle,1
43459662-the-gurkha-and-the-lord-of-tuesday,1
53588713-under-the-whispering-door,1
43885011-the-rosewater-redemption,1
43890641-hamnet,1
43911404-mary-toft-or-the-rabbit-queen,1
44452745-heads-will-roll,1
44900082-the-list-of-things-that-will-not-change,1
44908180-medallion-status,1
57094235-the-burning-god,1
46138193-the-mercies,1
52597312-utopia-avenue,1
50185600-apeirogon,1
51101829-a-very-scalzi-christmas,1
49882527-blood-is-another-word-for-hunger,1
52581895-survivor-song,1
48510619-the-book-of-koli,1
54966386-the-death-of-vivek-oji,1
53122391-a-children-s-bible,1
60051683-the-school-for-good-mothers,1
59228221-bitch,1
52443917-deacon-king-kong,1
51829857-the-trials-of-koli,1
60093251-nightbitch,1
53091994-black-buck,1
53321887-the-fall-of-koli,1
58582926-the-witch-s-heart,1
53487923-east-of-west,1
54138404-two-truths-and-a-lie,1
58724800-heat-wave,1
57098338-the-world-gives-way,1
55710558-cuba,1
55748103-no-gods-no-monsters,1
55964195-hell-of-a-book,1
55965390-the-bone-shard-emperor,1
59228051-the-ballad-of-perilous-graves,1
56212587-revelator,1
62080151-the-endless-vessel,1
63139926-thief-liar-lady,1
57224204-the-seven-moons-of-maali-almeida,1
57507332-the-kaiju-preservation-society,1
58384692-the-ransom-of-miss-coraline-connelly,1
58438554-the-children-on-the-hill,1
58510253-the-undertaking-of-hart-and-mercy,1
58516332-the-monsters-we-defy,1
60165418-dinosaurs,1
58842684-razzmatazz,1
58988124-the-story-of-the-hundred-promises,1
157981682-the-book-of-love,1
63828089-invisible-things,1
59251290-the-bone-shard-war,1
59414094-how-to-sell-a-haunted-house,1
61319771-the-dance-tree,1
60190659-what-if-2,1
38460963-apex-magazine-issue-105-february-2018,1
154629339-the-cautious-traveller-s-guide-to-the-wastelands,1
61172532-where-oaken-hearts-do-gather,1
205363963-model-home,1
61423989-a-fever-in-the-heartland,1
210298804-voyage-of-the-damned,1
63277500-the-weaver-and-the-witch-queen,1
65212070-red-rabbit,1
71872930-north-woods,1
123136728-orbital,1
195791197-running-close-to-the-wind,1
135895293-a-city-on-mars,1
127305606-the-dead-cat-tail-assassins,1
136276877-the-last-murder-at-the-end-of-the-world,1
191746386-the-wide-wide-sea,1
62929342-real-americans,1
201465867-you-are-here,1
199343573-daughter-of-the-merciful-deep,1
215361877-twist,1
211004190-when-the-moon-hits-your-eye,1
212924038-once-was-willem,1
214565598-when-we-were-real,1
217929512-esperance,1
217387935-the-incandescent,1
217388302-hemlock-silver,1
49104882-peter-pan,1
218671850-so-far-gone,1
220892485-i-m-not-disappointed-just-mad-aka-the-heaviest-couch-in-the-known-univer,1
227836621-the-knight-and-the-butcherbird,1
240208903-good-omens-the-graphic-novel,1
1823.Them,1
8704.Starship_Titanic,1
199798488-i-m-afraid-you-ve-got-dragons,1
25899.The_Secret_of_Parenting,1
39937.Blue_Angel,1
49630.Snuff_Fiction,1
2506868.Historias_de_cronopios_y_de_famas,1
22195.The_Zero,1
1060683.Obabakoak,1
64780.Things_My_Girlfriend_and_I_Have_Argued_About,1
40864775-mistborn,1
6640534-the-cold-dish,1
110785.Duncan_Delaney_and_the_Cadillac_of_Doom,1
144919.Abel_S_nchez,1
147026.Incredible_Change_Bots,1
154868.The_Dance_of_the_Voodoo_Handbag,1
169961.The_Buccaneers_of_America,1
184419.The_Man_Who_Was_Thursday,1
213185.Petropolis,1
250692.Begin_to_Exit_Here,1
13061.Stormy_Weather,1
379160.The_25th_Hour,1
110076.The_Pale_Blue_Eye,1
33478.The_Plot,1
514313.Bringing_Down_the_House,1
3767658-god-s-favorite,1
171066.Venus_on_the_Half_Shell,1
17836100-the-carpet-people,1
662937.Bloodthirsty,1
18770411-magic-for-beginners,1
11077.The_Sex_Lives_of_Cannibals,1
290628.The_Darkest_Road,1
161846.The_Midwich_Cuckoos,1
13079.Skinny_Dip,1
3110.Assassination_Vacation,1
30370.Texas_Sage,1
368038.Texas_Chase,1
30437.Texas_Lucky,1
13554291-see-jane-score,1
375782.Fight_Club,1
74455.Moon_Awakening,1
2051199.White_Lies,1
180426.Dark_Desire,1
327211.The_Loner,1
327916.Enslaved,1
348660.The_Man_Within,1
350639.Comanche_Woman,1
685788.Mirror_Image,1
386477.Gemma,1
420732.Heartbreaker,1
759511.Diamond_Bay,1
420743.A_Lady_of_the_West,1
420744.Mackenzie_s_Mission,1
420747.A_Game_of_Chance,1
313263.Dark_Fire,1
469901.Mr_Perfect,1
582812.Elizabeth_s_Wolf,1
629124.Dream_of_Me_Believe_in_Me,1
633055.The_Greek_s_Christmas_Baby,1
656836.Surrender,1
662318.All_That_Glitters,1
662319.An_Independent_Wife,1
763774.Warrior_s_Woman,1
898732.Mackenzie_s_Pleasure_Defending_His_Own,1
112751.Spell_of_the_Highlander,1
284235.Paradise_Lost,1
6651368-kiss-an-angel,1
5965594-white-oleander,1
18173979-the-billionaire-s-pregnant-mistress,1
386455.Keeper_of_the_Heart,1
412965.So_Speaks_the_Heart,1
9232435-honor-s-splendour,1
30346.Slow_Heat_in_Heaven,1
112753.The_Highlander_s_Touch,1
1707240.Aiden_s_Charity,1
420734.Open_Season,1
902414.Season_of_the_Sun,1
1999627.Soul_Deep,1
411698.Almost_Forever,1
132641.Heart_of_Fire,1
78427.The_Total_Money_Makeover,1
251966.The_Velvet_Promise,1
301821.Hearts_Aflame,1
28866.Dark_Prince,1
13279486-the-bride,1
11289480-the-gift,1
112756.To_Tame_a_Highland_Warrior,1
2721318-wild-card,1
313256.Dark_Challenge,1
287633.Dark_Magic,1
439941.Shades_of_Twilight,1
662323.Mackenzie_s_Mountain,1
2958025-whisper-no-lies,1
420751.Against_the_Rules,1
1561628.Mackenzie_s_Pleasure,1
350523.Midnight_Rainbow,1
420736.Duncan_s_Bride,1
420750.Sarah_s_Child,1
129615.Double_Standards,1
891814.Fires_of_Winter,1
420738.All_the_Queen_s_Men,1
20802816-to-kill-a-mockingbird,1
420754.Loving_Evangeline,1
3244152-the-way-home,1
3671415-coyote-s-mate,1
3711150-untamed,1
4416106-maverick,1
5628753-branded-by-fire,1
28132722-harry-potter-and-the-sorcerer-s-stone,1
6734757-wishful-drinking,1
5465901-the-complete-mackenzies-collection,1
6088255-the-reluctant-dom,1
24991686-hold,1
768321.Enchanted,1
634291.Forbidden,1
768313.Untamed,1
156569.Only_You,1
36195.Only_Mine,1
530385.Only_His,1
380826.Winter_Fire,1
470917.Autumn_Lover,1
6593585-slow-heat,1
6606305-black-dagger-brotherhood,1
6634409-the-darkest-hour,1
6640559-moon-craving,1
6696843-wild-fire,1
6935632-sacred-fate,1
30382.Tiger_Prince,1
759944.Shadows_of_Yesterday,1
958649.Honor_Bound,1
30369.Hawk_O_Toole_s_Hostage,1
7203997-ral-s-woman,1
411700.The_Touch_of_Fire,1
7307503-archangel-s-consort,1
7831145-play-of-passion,1
8135807-rock-me,1
8174363-tempting-rever,1
8341567-the-perfect-play,1
8192391-changing-the-game,1
13624038-the-girl-of-fire-and-thorns,1
8563824-the-many-sins-of-lord-cameron,1
520986.Another_Dawn,1
8692416-reno-s-chance,1
11014249-kiss-of-snow,1
8736458-savage-nature,1
8822493-concubine,1
9293970-mate-set,1
9665450-storm-s-heart,1
9781779-enigma,1
9995135-the-darkest-seduction,1
10823507-serpent-s-kiss,1
10893175-redeeming-zorus,1
11102353-three-wishes,1
11109107-rachel-s-eyes,1
11725779-defiant,1
11372681-his-purrfect-mate,1
11665750-at-peace,1
12063467-fury,1
12257347-slade,1
12299419-mystery-man,1
12432550-valiant,1
12458287-the-golden-dynasty,1
12509806-omega-mine,1
12541075-captive-in-the-dark,1
12531317-wicked-game,1
12618154-taunting-krell,1
12805465-taking-shots,1
12958487-lady-luck,1
12961307-justice,1
13005310-fantastical,1
13065142-rock-chick-reckoning,1
13107655-brawn,1
13184992-rock-chick-regret,1
13246997-armed-dangerous,1
13421072-here-be-sexist-vampires,1
13423169-hostile-takeover,1
13453301-until-the-sun-falls-from-the-sky,1
13497180-games-of-the-heart,1
13505705-enemy-mine,1
13522957-feral-sins,1
15742039-breathe,1
15748335-leave-me-breathless,1
15752757-rock-chick-revolution,1
15761617-tactical-strike,1
17796192-heart-of-obsidian,1
15808582-uncommon-passion,1
16049679-beyond-pain,1
16056862-the-unwanted-wife,1
17608744-close-liaisons,1
29869407-close-obsession,1
16163690-own-the-wind,1
16181686-a-mackenzie-family-christmas,1
17257990-fire-inside,1
17372058-tease,1
17448422-boarded-by-love,1
17451125-close-remembrance,1
58010582-white-nights,1
17641484-submit,1
18773407-collide,1
20762281-twist-me,1
17798649-try,1
17798654-take,1
17833834-control,1
17859911-craving-constellations,1
17929322-jessica-and-sharon,1
17933753-crossing-the-line,1
18002681-trust,1
18005253-shock-awe,1
18038459-kaleidoscope,1
18210002-bully,1
18105011-sweet-home,1
18192707-superhero,1
18194121-aftermath,1
18244684-mrs-maddox,1
19080006-play,1
18392752-the-slayer,1
18392763-the-enforcer,1
18625450-knights-sinner,1
18693621-devil-s-game,1
18720375-4-counting,1
20653654-sweet-rome,1
18759345-sweet-fall,1
13349614-trying-to-score,1
14761088-empty-net,1
18776706-stay,1
18781540-until-lilly,1
35368.A_Kiss_to_Remember,1
8590630-love-is-blind,1
11920713-a-lady-of-the-west,1
20336370-naked-in-death,1
11817897-topping-from-below,1
1743454.Impulse_and_Initiative,1
6561363-it-happened-one-autumn,1
27227562-duncan-s-bride,1
8699810-wicked-intentions,1
10896689-penmort-castle,1
17844270-slumber,1
13051435-lucky-penny,1
11422798-seed,1
12030236-blackmailed-into-bed,1
12338192-lacybourne-manor,1
22084431-obsidian,1
13613142-falling-kingdoms,1
18906167-sempre,1
13220210-the-last-victim,1
